Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
241,-245,1680,1634,0.167847,0.427246,0.366211,0,0.0610352,33,0,0.0305176,3,103
242,-246,1680,1586,0.198364,0.396729,0.335693,0.0152588,0.0610352,32,0.0152588,0.0152588,3,103
243,-247,1680,1642,0.167847,0.427246,0.366211,0,0.0610352,32,0,0.0305176,3,103
244,-248,1638,1611,0.183105,0.427246,0.350952,0,0.0762939,33,0,0.0305176,3,103
245,-249,1680,1643,0.167847,0.427246,0.366211,0,0.0610352,33,0,0.0305176,3,103
246,-250.001,1456,1661,0.259399,0.427246,0.350952,0,0.0762939,33,0,0.0305176,3,103
247,-251,1638,1632,0.167847,0.442505,0.38147,0,0.0610352,33,0,0.0305176,3,103
248,-252,1489,1607,0.259399,0.411987,0.350952,0,0.0610352,35,0.0152588,0.0305176,3,103
249,-253,1638,1661,0.183105,0.427246,0.350952,0,0.0762939,35,0,0.0305176,3,104
250,-254,1724,1680,0.167847,0.411987,0.350952,0,0.0610352,34,0,0.0305176,3,104
251,-255,1680,1589,0.183105,0.411987,0.350952,0,0.0610352,34,0.0152588,0.0305176,3,104
252,-256,1638,1629,0.213623,0.396729,0.335693,0.0305176,0.0610352,35,0,0.0305176,3,104
253,-257,1560,1621,0.183105,0.457764,0.396729,0,0.0610352,35,0,0.0305176,3,104
254,-258,1724,1594,0.152588,0.427246,0.366211,0,0.0610352,34,0,0.0305176,3,104
255,-259,1724,1659,0.152588,0.427246,0.366211,0,0.0610352,35,0,0.0305176,3,104
256,-260,1724,1640,0.152588,0.427246,0.366211,0,0.0610352,36,0,0.0305176,3,104
257,-261,1638,1676,0.183105,0.427246,0.366211,0,0.0610352,36,0,0.0305176,3,104
258,-262,1638,1590,0.213623,0.396729,0.335693,0.0305176,0.0610352,37,0.0305176,0,3,104
259,-263,1560,1620,0.213623,0.427246,0.366211,0,0.0610352,37,0.0305176,0.0305176,3,104
260,-264,1638,1613,0.183105,0.427246,0.366211,0,0.0610352,36,0,0.0305176,3,104
261,-265,1724,1604,0.183105,0.396729,0.335693,0,0.0610352,37,0,0.0305176,3,104
262,-266,1724,1630,0.152588,0.427246,0.366211,0,0.0610352,38,0,0.0305176,3,104
263,-267,1560,1677,0.244141,0.396729,0.335693,0.0305176,0.0610352,36,0.0305176,0,3,104
264,-268,1638,1676,0.183105,0.427246,0.335693,0,0.0915527,36,0,0.0305176,3,104
265,-269,1638,1615,0.244141,0.366211,0.305176,0.0305176,0.0610352,36,0.0305176,0,3,104
266,-270,1724,1596,0.152588,0.427246,0.366211,0,0.0610352,36,0,0.0305176,3,104
267,-271,1638,1612,0.183105,0.427246,0.335693,0,0.0915527,35,0,0.0305176,3,104
268,-272,1489,1650,0.213623,0.457764,0.366211,0,0.0915527,35,0,0.0305176,3,104
269,-273,1638,1647,0.244141,0.366211,0.305176,0.0305176,0.0610352,35,0.0305176,0,3,104
270,-274,1638,1648,0.244141,0.366211,0.305176,0.0305176,0.0610352,35,0.0305176,0,3,104
271,-275,1638,1648,0.183105,0.427246,0.366211,0,0.0610352,33,0,0.0305176,3,103
272,-276.001,1724,1662,0.152588,0.427246,0.366211,0,0.0610352,34,0,0.0305176,3,103
273,-277,1638,1604,0.183105,0.427246,0.366211,0,0.0610352,34,0,0.0305176,3,103
274,-278,1638,1595,0.244141,0.366211,0.305176,0.0305176,0.0610352,35,0.0305176,0,3,104
275,-279,1724,1642,0.152588,0.427246,0.335693,0,0.0915527,35,0,0.0305176,3,104
276,-280,1638,1676,0.244141,0.366211,0.305176,0.0305176,0.0610352,34,0.0305176,0,3,104
277,-281,1638,1612,0.152588,0.457764,0.396729,0,0.0610352,34,0,0.0305176,3,104
278,-282,1724,1631,0.152588,0.427246,0.335693,0,0.0915527,35,0,0.0305176,3,104
279,-283,1638,1620,0.183105,0.427246,0.366211,0,0.0610352,35,0,0.0305176,3,104
280,-284,1724,1612,0.183105,0.396729,0.335693,0,0.0610352,35,0,0.0305176,3,104
281,-285,1638,1652,0.244141,0.366211,0.305176,0.0305176,0.0610352,34,0.0305176,0,3,104
282,-286,1724,1685,0.152588,0.427246,0.366211,0,0.0610352,34,0,0.0305176,3,105
283,-287,1638,1558,0.183105,0.427246,0.366211,0,0.0610352,33,0,0.0305176,3,105
284,-288,1724,1657,0.152588,0.427246,0.366211,0,0.0610352,33,0,0.0305176,3,105
285,-289,1424,1541,0.274658,0.427246,0.366211,0,0.0610352,33,0,0.0305176,3,105
286,-290,1638,1641,0.183105,0.427246,0.366211,0,0.0610352,32,0,0.0305176,3,105
287,-291,1724,1527,0.183105,0.396729,0.335693,0,0.0610352,31,0,0.0305176,3,105
288,-292.001,1724,1640,0.152588,0.427246,0.366211,0,0.0610352,32,0,0.0305176,3,105
289,-293,1638,1648,0.183105,0.427246,0.366211,0,0.0610352,32,0,0.0305176,3,105
290,-294,1724,1688,0.183105,0.396729,0.335693,0,0.0610352,31,0,0.0305176,3,105
291,-295.001,1724,1657,0.183105,0.396729,0.335693,0,0.0610352,31,0,0.0305176,3,105
292,-296,1724,1613,0.183105,0.396729,0.335693,0,0.0610352,30,0,0.0305176,3,105
293,-297.001,1724,1600,0.152588,0.427246,0.366211,0,0.0610352,31,0,0.0305176,3,105
294,-298,1560,1616,0.244141,0.396729,0.335693,0,0.0610352,31,0.0305176,0.0305176,3,106
295,-299,1638,1638,0.213623,0.396729,0.305176,0,0.0915527,30,0.0305176,0,3,106
296,-300,1724,1630,0.152588,0.427246,0.366211,0,0.0610352,30,0,0.0305176,3,106
297,-301,1724,1613,0.152588,0.427246,0.366211,0,0.0610352,30,0,0.0305176,3,106
298,-302.001,1560,1686,0.213623,0.427246,0.366211,0,0.0610352,32,0,0.0305176,3,106
299,-303,1724,1623,0.152588,0.427246,0.366211,0,0.0610352,33,0,0.0305176,3,106
300,-304,1638,1583,0.183105,0.427246,0.366211,0,0.0610352,33,0,0.0305176,3,106
