Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
221,-225.001,840,757,0.473022,0.717163,0.686646,0.0152588,0.0305176,36,0.0152588,0.0457764,4,104
222,-226,789,850,0.442505,0.823975,0.793457,0.0152588,0.0305176,37,0.0152588,0.0762939,4,105
223,-227.001,829,854,0.50354,0.701904,0.686646,0.0152588,0.0152588,37,0.0152588,0.0457764,4,105
224,-228.001,819,798,0.411987,0.808716,0.778198,0.0152588,0.0305176,37,0.0152588,0.0457764,4,105
225,-229,862,852,0.457764,0.701904,0.686646,0.0152588,0.0152588,36,0.0152588,0.0457764,4,105
226,-230,819,825,0.518799,0.701904,0.671387,0.0152588,0.0305176,36,0.0305176,0.0457764,4,105
227,-231.001,840,767,0.488281,0.701904,0.686646,0.0152588,0.0152588,38,0.0305176,0.0457764,4,105
228,-232,829,857,0.473022,0.732422,0.701904,0.0152588,0.0305176,37,0.0152588,0.0457764,4,105
229,-233.001,789,770,0.442505,0.823975,0.793457,0.0152588,0.0305176,37,0.0152588,0.0457764,4,105
230,-234,780,815,0.579834,0.701904,0.671387,0.0152588,0.0305176,37,0.0305176,0.0305176,4,104
231,-235.001,771,820,0.473022,0.823975,0.808716,0.0152588,0.0152588,34,0.0152588,0.0457764,4,105
232,-236.001,789,721,0.473022,0.793457,0.762939,0.0152588,0.0305176,34,0.0152588,0.0457764,4,105
233,-237,862,855,0.427246,0.732422,0.701904,0.0152588,0.0305176,33,0.0152588,0.0305176,4,105
234,-238.001,789,832,0.50354,0.762939,0.747681,0.0152588,0.0152588,33,0.0152588,0.0305176,4,105
235,-239,862,815,0.411987,0.747681,0.732422,0.0152588,0.0152588,33,0.0152588,0.0457764,4,105
236,-240,862,866,0.442505,0.717163,0.701904,0.0152588,0.0152588,33,0.0305176,0.0305176,4,105
237,-241,873,845,0.442505,0.701904,0.686646,0.0152588,0.0152588,33,0.0152588,0.0457764,4,105
