Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
240,-243.999,753,685,0.930786,0.396729,0.305176,0.0152588,0.0915527,33,0.137329,0.0305176
241,-244.999,712,731,1.15967,0.244141,0.167847,0.0152588,0.0762939,33,0.0915527,0.0152588
242,-245.999,704,698,1.09863,0.320435,0.167847,0.0152588,0.152588,32,0.167847,0.0305176
243,-246.999,697,704,1.12915,0.305176,0.167847,0.0152588,0.137329,32,0.0915527,0.0152588
244,-247.999,762,696,1.06812,0.244141,0.167847,0,0.0762939,33,0.106812,0
245,-249,720,717,1.14441,0.244141,0.167847,0.0152588,0.0762939,33,0.106812,0
246,-249.999,704,702,1.19019,0.228882,0.152588,0,0.0762939,33,0.106812,0.0152588
247,-251,753,679,1.08337,0.244141,0.167847,0.0152588,0.0762939,33,0.0915527,0.0152588
248,-252,736,735,1.05286,0.305176,0.213623,0,0.0915527,35,0.152588,0.0305176
249,-253,799,708,0.823975,0.427246,0.289917,0,0.137329,35,0.167847,0.0305176
250,-253.999,809,713,0.961304,0.274658,0.183105,0.0152588,0.0915527,34,0.12207,0.0152588
251,-255,712,695,1.14441,0.259399,0.183105,0.0152588,0.0762939,34,0.0915527,0.0152588
252,-255.999,728,714,1.06812,0.305176,0.213623,0,0.0915527,35,0.0915527,0.0305176
253,-256.999,780,750,1.00708,0.274658,0.183105,0,0.0915527,35,0.0915527,0.0305176
254,-257.999,744,689,1.00708,0.335693,0.152588,0.0305176,0.183105,34,0.12207,0
255,-259,712,717,1.19019,0.213623,0.152588,0.0305176,0.0610352,35,0.12207,0
256,-260,728,676,1.06812,0.305176,0.213623,0,0.0915527,36,0.152588,0.0305176
257,-260.999,744,712,1.09863,0.244141,0.152588,0,0.0915527,36,0.12207,0
258,-262,728,726,1.06812,0.305176,0.213623,0,0.0915527,37,0.0915527,0.0305176
259,-262.999,668,660,1.25122,0.244141,0.152588,0,0.0915527,37,0.12207,0
260,-264,744,718,1.09863,0.244141,0.183105,0.0305176,0.0610352,36,0.12207,0
261,-264.999,682,667,1.06812,0.396729,0.213623,0,0.183105,37,0.213623,0.0305176
262,-265.999,728,734,0.946045,0.427246,0.244141,0,0.183105,38,0.244141,0.0610352
263,-267,728,719,0.976562,0.396729,0.274658,0.0305176,0.12207,36,0.152588,0.0305176
264,-267.999,728,708,1.06812,0.305176,0.213623,0,0.0915527,36,0.0915527,0.0305176
265,-268.999,728,699,1.09863,0.274658,0.183105,0.0305176,0.0915527,36,0.152588,0
266,-269.999,668,667,1.19019,0.305176,0.213623,0,0.0915527,36,0.12207,0.0305176
