Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
241,-244.998,618,623,0.732422,0.88501,0.671387,0.0305176,0.213623,65,0.305176,0.0457764,3,105
242,-245.998,648,605,0.640869,0.900269,0.671387,0.0152588,0.228882,65,0.274658,0.0610352,3,106
243,-247,642,601,0.701904,0.854492,0.640869,0.0152588,0.213623,67,0.305176,0.0457764,3,106
244,-247.999,630,615,0.671387,0.915527,0.701904,0.0152588,0.213623,66,0.289917,0.0457764,3,106
245,-248.998,624,588,0.640869,0.961304,0.747681,0.0152588,0.213623,67,0.305176,0.0610352,3,106
246,-249.999,500,628,1.08337,0.915527,0.701904,0.0152588,0.213623,66,0.289917,0.0610352,3,106
247,-250.999,630,571,0.579834,1.00708,0.793457,0.0152588,0.213623,66,0.274658,0.0610352,3,106
248,-251.998,661,624,0.595093,0.915527,0.701904,0.0152588,0.213623,68,0.289917,0.0610352,3,106
249,-252.999,595,614,0.62561,1.05286,0.823975,0.0152588,0.228882,69,0.305176,0.0762939,3,106
250,-253.999,612,618,0.610352,1.02234,0.793457,0.0152588,0.228882,68,0.274658,0.0610352,3,106
251,-255,624,590,0.671387,0.930786,0.717163,0.0152588,0.213623,68,0.289917,0.0457764,3,106
252,-255.998,618,625,0.671387,0.946045,0.671387,0.0305176,0.274658,68,0.274658,0.0610352,3,106
253,-256.999,585,624,0.640869,1.06812,0.823975,0,0.244141,68,0.274658,0.0610352,3,106
254,-257.999,630,629,0.671387,0.915527,0.701904,0.0305176,0.213623,69,0.305176,0.0610352,3,106
255,-258.999,606,624,0.549316,1.09863,0.854492,0.0305176,0.244141,69,0.274658,0.0610352,3,106
256,-260,574,579,0.701904,1.0376,0.793457,0.0305176,0.244141,68,0.305176,0.0915527,3,106
257,-261,528,608,0.762939,1.12915,0.88501,0.0305176,0.244141,68,0.366211,0.0915527,3,105
258,-261.999,655,605,0.549316,0.976562,0.732422,0,0.244141,68,0.274658,0.0610352,3,106
259,-262.999,606,616,0.610352,1.0376,0.793457,0.0305176,0.244141,65,0.274658,0.0610352,3,105
260,-263.999,618,626,0.610352,1.00708,0.762939,0,0.244141,63,0.274658,0.0610352,3,105
261,-264.999,668,631,0.549316,0.946045,0.671387,0,0.274658,63,0.274658,0.0610352,3,105
262,-266,595,608,0.732422,0.946045,0.732422,0.0305176,0.213623,63,0.274658,0.0610352,3,105
263,-266.998,618,630,0.640869,0.976562,0.762939,0.0305176,0.213623,63,0.274658,0.0610352,3,105
264,-267.999,642,621,0.640869,0.915527,0.701904,0.0305176,0.213623,64,0.274658,0.0610352,3,105
265,-268.999,606,612,0.640869,1.00708,0.793457,0.0305176,0.213623,65,0.305176,0.0610352,3,105
266,-269.999,668,604,0.610352,0.88501,0.671387,0.0305176,0.213623,67,0.305176,0.0610352,3,105
267,-270.999,618,606,0.610352,1.00708,0.793457,0.0305176,0.213623,67,0.305176,0.0610352,3,105
268,-272,606,614,0.579834,1.06812,0.823975,0,0.244141,67,0.305176,0.0610352,3,104
269,-272.999,630,598,0.549316,1.0376,0.793457,0.0305176,0.244141,66,0.274658,0.0610352,3,104
270,-273.999,630,579,0.610352,0.976562,0.732422,0,0.244141,66,0.305176,0.0305176,3,104
271,-274.998,585,604,0.762939,0.946045,0.732422,0.0305176,0.213623,66,0.305176,0.0610352,3,104
272,-275.999,655,626,0.610352,0.915527,0.701904,0,0.213623,66,0.305176,0.0610352,3,104
273,-276.998,618,635,0.640869,0.976562,0.762939,0.0305176,0.213623,66,0.274658,0.0610352,3,104
274,-278,504,640,0.640869,1.34277,1.09863,0.0305176,0.244141,66,0.274658,0.0610352,3,104
275,-278.999,595,626,0.701904,0.976562,0.762939,0,0.213623,66,0.335693,0.0610352,3,104
276,-279.999,697,638,0.610352,0.823975,0.610352,0.0305176,0.213623,65,0.305176,0.0305176,3,104
277,-280.999,595,626,0.701904,0.976562,0.762939,0.0305176,0.213623,65,0.274658,0.0305176,3,104
278,-281.999,668,627,0.579834,0.915527,0.701904,0,0.213623,64,0.274658,0.0610352,3,104
279,-282.998,564,617,0.732422,1.0376,0.823975,0.0305176,0.213623,65,0.274658,0.0610352,3,104
280,-283.999,642,621,0.640869,0.915527,0.701904,0.0305176,0.213623,66,0.305176,0.0610352,3,104
281,-285,642,594,0.671387,0.88501,0.671387,0.0305176,0.213623,67,0.274658,0.0610352,3,104
282,-285.999,618,626,0.610352,1.00708,0.762939,0,0.244141,67,0.335693,0.0610352,3,104
283,-286.999,642,633,0.579834,0.976562,0.762939,0,0.213623,66,0.274658,0.0610352,3,104
284,-287.999,618,627,0.640869,0.976562,0.762939,0.0305176,0.213623,66,0.274658,0.0610352,3,104
285,-288.999,630,621,0.579834,1.00708,0.762939,0,0.244141,66,0.274658,0.0610352,3,104
286,-289.999,574,642,0.793457,0.946045,0.732422,0.0305176,0.213623,66,0.274658,0.0610352,3,104
287,-290.999,618,629,0.640869,0.976562,0.762939,0.0305176,0.213623,66,0.305176,0.0610352,3,105
288,-291.999,630,620,0.549316,1.0376,0.823975,0.0305176,0.213623,66,0.274658,0.0610352,3,105
289,-293,642,610,0.610352,0.946045,0.701904,0,0.244141,66,0.274658,0.0610352,3,105
290,-294,585,619,0.701904,1.00708,0.793457,0.0305176,0.213623,63,0.305176,0.0610352,3,105
291,-294.998,585,637,0.823975,0.88501,0.671387,0,0.213623,62,0.274658,0.0610352,3,105
292,-295.999,574,623,0.732422,1.00708,0.732422,0,0.274658,64,0.274658,0.0610352,3,105
293,-296.999,606,618,0.610352,1.0376,0.793457,0,0.244141,66,0.274658,0.0610352,3,105
294,-297.999,595,594,0.671387,1.00708,0.793457,0.0305176,0.213623,66,0.274658,0.0610352,3,105
295,-299,668,589,0.640869,0.854492,0.640869,0.0305176,0.213623,66,0.274658,0.0610352,3,105
296,-299.999,585,620,0.701904,1.00708,0.762939,0,0.244141,65,0.305176,0.0610352,3,105
297,-301,595,612,0.671387,1.00708,0.793457,0,0.213623,63,0.274658,0.0610352,3,104
298,-301.999,504,624,1.0376,0.946045,0.732422,0.0305176,0.213623,62,0.274658,0.0610352,3,104
299,-302.999,606,595,0.671387,0.976562,0.732422,0,0.244141,64,0.274658,0.0610352,3,104
300,-303.999,512,604,1.00708,0.946045,0.671387,0.0305176,0.274658,64,0.274658,0.0305176,3,104
